candidate_id,region_id,voltage_kv,station_id,candidate_type,existing_capacity_mva,old_capacity_mva,new_capacity_mva,delta_capacity_mva,available_10kv_bays,implementable_status,capex_low_wanyuan,capex_high_wanyuan,capex_center_wanyuan,cost_basis,source_row,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256,eac_low_wanyuan_per_year,eac_center_wanyuan_per_year,eac_high_wanyuan_per_year,annualization_class,discount_rate_base,life_years_base,fixed_om_fraction_base,cost_status
EXP-QX-00007-BDZ-00094-01,QX-00007,110,BDZ-00094,new_third_transformer,113,0,63,63,6,source_candidate,1474.2,1910.16,,SRC10_type_matched_scaled_range_no_point_estimate,43,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_cost_range_only;cost_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,93.72568864,,226.6954566,transformer_measure,0.06,30,0.025,cost_range_available
EXP-QX-00007-BDZ-00102-01,QX-00007,110,BDZ-00102,new_third_transformer,100,0,50,50,6,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,61,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00007-BDZ-00106-01,QX-00007,110,BDZ-00106,new_third_transformer,100,0,50,50,19,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,63,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00007-BDZ-00110-01,QX-00007,110,BDZ-00110,new_third_transformer,200,0,100,100,16,source_candidate,2340,3032,,SRC10_type_matched_scaled_range_no_point_estimate,49,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_cost_range_only;cost_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,148.7709343,,359.8340581,transformer_measure,0.06,30,0.025,cost_range_available
EXP-QX-00007-BDZ-00115-01,QX-00007,110,BDZ-00115,new_third_transformer,100,0,50,50,0,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,8,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00007-BDZ-00137-01,QX-00007,110,BDZ-00137,new_third_transformer,100,0,50,50,4,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,26,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00007-BDZ-00142-01,QX-00007,110,BDZ-00142,new_station,0,0,50,50,8,candidate_cost_gap,,,,missing_type_matched_new_station_cost,65,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,candidate_cost_gap;cost_gap_not_optimizable,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,,,,transformer_measure,0.06,30,0.025,cost_gap_not_optimizable
EXP-QX-00007-BDZ-00142-02,QX-00007,110,BDZ-00142,new_station,0,0,50,50,8,candidate_cost_gap,,,,missing_type_matched_new_station_cost,65,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,candidate_cost_gap;cost_gap_not_optimizable,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,,,,transformer_measure,0.06,30,0.025,cost_gap_not_optimizable
EXP-QX-00007-BDZ-00142-03,QX-00007,110,BDZ-00142,new_station,0,0,50,50,8,candidate_cost_gap,,,,missing_type_matched_new_station_cost,65,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,candidate_cost_gap;cost_gap_not_optimizable,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,,,,transformer_measure,0.06,30,0.025,cost_gap_not_optimizable
EXP-QX-00007-BDZ-00154-01,QX-00007,110,BDZ-00154,new_third_transformer,113,0,63,63,17,source_candidate,1474.2,1910.16,,SRC10_type_matched_scaled_range_no_point_estimate,53,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_cost_range_only;cost_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,93.72568864,,226.6954566,transformer_measure,0.06,30,0.025,cost_range_available
EXP-QX-00007-BDZ-00175-01,QX-00007,110,BDZ-00175,new_third_transformer,150,0,100,100,3,source_candidate,2340,3032,,SRC10_type_matched_scaled_range_no_point_estimate,51,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_cost_range_only;cost_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,148.7709343,,359.8340581,transformer_measure,0.06,30,0.025,cost_range_available
EXP-QX-00008-BDZ-00003-01,QX-00008,110,BDZ-00003,new_third_transformer,100,0,50,50,9,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,311,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00008-BDZ-00030-01,QX-00008,110,BDZ-00030,new_third_transformer,100,0,50,50,2,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,303,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00008-BDZ-00038-01,QX-00008,110,BDZ-00038,new_third_transformer,100,0,50,50,3,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,281,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00008-BDZ-00063-01,QX-00008,110,BDZ-00063,new_third_transformer,100,0,50,50,16,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,315,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00008-BDZ-00066-01,QX-00008,110,BDZ-00066,new_third_transformer,100,0,50,50,18,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,317,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00008-BDZ-00067-01,QX-00008,110,BDZ-00067,new_third_transformer,100,0,50,50,12,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,309,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00008-BDZ-00070-01,QX-00008,110,BDZ-00070,new_third_transformer,100,0,50,50,0,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,297,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00008-BDZ-00107-01,QX-00008,110,BDZ-00107,new_third_transformer,100,0,50,50,7,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,307,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00008-BDZ-00138-01,QX-00008,110,BDZ-00138,new_third_transformer,100,0,50,50,9,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,313,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00008-BDZ-00166-01,QX-00008,110,BDZ-00166,new_third_transformer,100,0,80,80,3,source_candidate,1872,2425.6,,SRC10_type_matched_scaled_range_no_point_estimate,283,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_cost_range_only;cost_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,119.0167475,,287.8672465,transformer_measure,0.06,30,0.025,cost_range_available
EXP-QX-00008-BDZ-00170-01,QX-00008,110,BDZ-00170,new_third_transformer,70,0,50,50,8,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,305,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00014-01,QX-00009,110,BDZ-00014,new_third_transformer,100,0,50,50,24,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,209,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00068-01,QX-00009,110,BDZ-00068,new_third_transformer,100,0,50,50,0,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,199,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00077-01,QX-00009,110,BDZ-00077,new_third_transformer,100,0,50,50,10,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,195,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00084-01,QX-00009,110,BDZ-00084,new_third_transformer,63,0,50,50,9,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,201,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00127-01,QX-00009,110,BDZ-00127,new_third_transformer,100,0,50,50,2,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,171,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00128-01,QX-00009,110,BDZ-00128,new_third_transformer,100,0,50,50,16,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,207,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00134-01,QX-00009,110,BDZ-00134,new_third_transformer,81.5,0,50,50,1,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,203,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00150-01,QX-00009,110,BDZ-00150,new_third_transformer,100,0,50,50,0,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,177,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00159-01,QX-00009,110,BDZ-00159,new_third_transformer,40,0,50,50,9,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,197,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00009-BDZ-00180-01,QX-00009,110,BDZ-00180,new_third_transformer,40,0,50,50,15,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,205,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00009-01,QX-00010,110,BDZ-00009,new_third_transformer,81.5,0,50,50,9,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,135,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00011-01,QX-00010,110,BDZ-00011,new_third_transformer,100,0,50,50,11,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,161,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00035-01,QX-00010,110,BDZ-00035,new_third_transformer,70,0,50,50,12,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,163,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00044-01,QX-00010,110,BDZ-00044,new_third_transformer,100,0,50,50,12,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,159,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00049-01,QX-00010,110,BDZ-00049,new_third_transformer,81.5,0,50,50,2,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,139,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00090-01,QX-00010,110,BDZ-00090,new_third_transformer,100,0,50,50,10,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,165,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00097-01,QX-00010,110,BDZ-00097,new_third_transformer,100,0,50,50,11,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,167,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00108-01,QX-00010,110,BDZ-00108,new_third_transformer,100,0,50,50,6,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,143,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00109-01,QX-00010,110,BDZ-00109,new_third_transformer,100,0,50,50,0,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,153,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00113-01,QX-00010,110,BDZ-00113,new_third_transformer,81.5,0,50,50,14,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,155,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00120-01,QX-00010,110,BDZ-00120,new_third_transformer,40,0,50,50,0,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,157,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00145-01,QX-00010,110,BDZ-00145,new_third_transformer,70,0,50,50,4,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,137,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00160-01,QX-00010,110,BDZ-00160,new_third_transformer,100,0,50,50,0,source_candidate,1170,1516,1343,SRC10_exact_50mva_range,131,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_exact_50_cost;cost_center_and_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,74.38546717,131.1424881,179.917029,transformer_measure,0.06,30,0.025,cost_center_and_range_available
EXP-QX-00010-BDZ-00179-01,QX-00010,110,BDZ-00179,new_third_transformer,143,0,100,100,22,source_candidate,2340,3032,,SRC10_type_matched_scaled_range_no_point_estimate,147,SRC03:110千伏变电站1+SRC10,电网建模数据_Agent整合版_V1.2,expand station-level discrete count into candidate IDs; third transformer delta equals new rating; annualize source-backed range with explicit contract assumptions,real_2021_2025_cost_library,source_candidate_cost_range_only;cost_range_available,f0144a48c89031b732d6bcf436b48f1890dc20e353e56bc90c90c3861e09d208,148.7709343,,359.8340581,transformer_measure,0.06,30,0.025,cost_range_available
